Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
São José do Rio Preto;Catanduva;Catanduva;São José do Rio Preto/Central;Etec Elias Nechar (EE Paulo de Lima Corrêa);054.08 - Ext/Etec;004.124.054;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Manhã;16;24;40;0;0;0;0;0;0;0;0;0;0;0;5;0;0;
São José do Rio Preto;Catanduva;Catanduva;São José do Rio Preto/Central;Etec Elias Nechar (EE Paulo de Lima Corrêa);054.08 - Ext/Etec;006.124.054;2ª Série;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec (Intercomplementar);Manhã;20;10;30;0;0;0;0;0;0;0;0;0;0;0;6;0;0;
São José do Rio Preto;Catanduva;Catanduva;São José do Rio Preto/Central;Etec Elias Nechar (EE Professora Dinorah Silveira Borges);054.05 - Ext/Etec;002.124.054;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Manhã;20;17;37;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
São José do Rio Preto;Catanduva;Catanduva;São José do Rio Preto/Central;Etec Elias Nechar (EE Professora Dinorah Silveira Borges);054.05 - Ext/Etec;008.124.054;3ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec (Intercomplementar);Manhã e Tarde;14;12;26;0;0;0;0;0;0;0;0;0;0;3;6;0;0;
São José do Rio Preto;Catanduva;Irapuã;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EE Prof.ª Desolina Betti Gregorin);212.06 - Ext/Etec;006.124.212;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Integral;14;14;28;0;0;0;0;0;0;0;0;0;0;0;1;4;0;
São José do Rio Preto;Catanduva;Itajobi;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EE Prof.ª Ruth Dalva Ferraz Farão);212.03 - Ext/Etec;004.124.212;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Integral;20;12;32;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
São José do Rio Preto;Catanduva;Itajobi;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EE Prof.ª Ruth Dalva Ferraz Farão);212.03 - Ext/Etec;003.124.212;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Integral;21;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Catanduva;Itajobi;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EE Prof.ª Ruth Dalva Ferraz Farão);212.03 - Ext/Etec;002.124.212;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Integral;18;19;37;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
São José do Rio Preto;Catanduva;Itajobi;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EE Prof.ª Ruth Dalva Ferraz Farão);212.03 - Ext/Etec;001.124.212;2ª Série;Integrado;Gestão e Negócios;Comércio;Vendas - MTec (Intercomplementar);Integral;15;23;38;0;0;0;0;0;0;0;0;0;0;0;0;5;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas (EMEF Manoel Roque - Novo Horizonte);212.8 - Cd_Cps;285.455.978;1ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária (Alternância) - MTec-PI ;Manhã e Tarde;14;16;30;0;0;0;0;0;0;0;0;0;0;0;2;2;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas (EMEF Manoel Roque - Novo Horizonte);212.8 - Cd_Cps;285.482.279;2ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária (Alternância) - MTec-PI ;Manhã e Tarde;15;15;30;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.348.868;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;24;12;36;0;0;2;34;32;0;0;0;0;0;4;0;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.349.114;2º Módulo;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;24;13;37;0;0;1;36;33;0;0;3;0;0;1;0;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.348.694;1º Módulo;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;20;10;30;0;0;8;22;26;0;0;3;0;0;1;0;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.355.095;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;23;12;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.353.363;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;26;14;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.355.715;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;21;15;36;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.354.601;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;18;20;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.355.343;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;22;15;37;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.352.746;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;11;29;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.354.791;2ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;29;8;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.355.509;3ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;27;10;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;285.353.009;1ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;26;14;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EE Prof. Mário Florence) ;212.02 - Ext/Etec;008.124.212;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Manhã;14;19;33;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EE Prof. Mário Florence) ;212.02 - Ext/Etec;009.124.212;2ª Série;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec (Intercomplementar);Manhã;5;23;28;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EE Prof.ª Shirley Camargo von Zuben);212.07 - Ext/Etec;007.124.212;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Integral;16;14;30;0;0;0;0;0;0;0;0;0;0;0;3;2;0;
São José do Rio Preto;Catanduva;Palmares Paulista;São José do Rio Preto/Central;Etec Elias Nechar (EE João Gomieri Sobrinho);054.02 - Ext/Etec;007.124.054;3ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec (Intercomplementar);Manhã;11;9;20;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
São José do Rio Preto;Catanduva;Palmares Paulista;São José do Rio Preto/Central;Etec Elias Nechar (EMEF Vereador Raul de Carvalho);054.11 - Cd_Cps;285.412.714;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;20;9;29;0;0;9;20;29;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Catanduva;Santa Adélia;São José do Rio Preto/Central;Etec Elias Nechar (EE Giuseppe Formigoni);054.01 - Ext/Etec;005.124.054;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Manhã e Tarde;22;17;39;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
São José do Rio Preto;Catanduva;Urupês;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas (Fundação de Ensino Chafik Saab - Urupês);212.6 - Cd_Cps;285.357.141;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;18;7;25;0;0;2;23;23;0;0;0;0;0;2;0;0;0;
São José do Rio Preto;Catanduva;Urupês;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EE Rubens Ferreira Martins);212.04 - Ext/Etec;005.124.212;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Integral;12;13;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Estrela d'Oeste;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo (NMCP Prof.ª Cora Lazzarini Martins - Estrela d´Oeste);138.4 - Cd_Cps;285.652.178;1º Módulo;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;12;21;33;3;0;15;15;21;1;0;0;0;0;11;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.651.907;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio - Ciências Exatas e Engenharias;Manhã;20;20;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.651.949;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio - Linguagens, Ciências Humanas e Sociais;Manhã;31;9;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.651.147;1ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens, Ciência Humanas e Sociais;Manhã;26;14;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.651.790;2ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens, Ciência Humanas e Sociais;Manhã;25;15;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.651.113;1ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;13;27;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.651.741;2ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;13;27;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.650.677;3º Módulo;Técnico;Produção Industrial;Química;Açúcar e Álcool;Noite;29;5;34;17;0;5;12;29;0;0;0;0;0;5;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.650.842;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;20;11;31;10;0;5;16;29;0;0;0;0;0;2;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.650.115;1º Módulo;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;25;15;40;18;0;7;15;32;2;0;0;0;0;6;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.650.206;1º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;9;31;40;26;0;6;8;35;0;0;0;0;0;5;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.651.022;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;1;24;25;1;0;4;20;23;0;0;0;0;0;2;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.650.362;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;29;11;40;31;0;5;4;39;0;0;0;0;0;1;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.651.055;3º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Noite;9;27;36;16;0;10;10;32;0;0;0;0;0;4;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.650.610;2º Módulo;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;8;26;34;4;0;18;12;27;2;0;0;0;0;5;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.650.438;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Manutenção de Máquinas Pesadas;Noite;2;38;40;3;0;8;29;31;2;0;0;0;0;7;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.650.644;2º Módulo;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;18;16;34;7;0;12;15;25;1;0;2;0;0;6;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.650.479;1º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;31;9;40;2;0;14;24;32;1;0;3;0;0;4;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.650.669;2º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;19;14;33;0;0;4;29;32;1;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.673.646;1ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;9;31;40;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.674.016;1ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;27;13;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.674.339;2ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;23;17;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.675.476;3ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;31;10;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.674.206;1ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;33;7;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.675.351;2ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;29;11;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;285.675.575;3ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;28;12;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Fernandópolis;Ouroeste;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho (EE Professor Sansara Singh Filho);073.09 - Ext/Etec;285.572.517;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Tarde e Noite;15;11;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
São José do Rio Preto;Fernandópolis;Ouroeste;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho (EE Professor Sansara Singh Filho);073.09 - Ext/Etec;285.568.820;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Tarde e Noite;13;14;27;0;0;0;0;0;0;0;0;0;0;0;4;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.488.383;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;13;11;24;0;0;5;19;18;0;0;4;0;0;1;0;0;1;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.488.714;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;14;14;28;0;0;4;24;27;0;0;0;0;0;0;0;0;1;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.487.955;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;13;14;27;0;0;6;21;22;0;0;3;0;0;2;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.480.778;2º Módulo;Técnico;Recursos Naturais;Agropecuária;Agropecuária;Noite;11;26;37;0;0;8;29;24;0;0;3;0;0;6;0;0;4;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.478.806;2º Módulo;Técnico;Produção Alimentícia;Química;Alimentos;Noite;22;10;32;0;0;0;32;23;0;0;5;0;0;4;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.488.466;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;27;4;31;0;0;1;30;26;2;0;2;0;0;0;0;0;1;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.488.805;3º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;32;1;33;0;0;0;33;31;0;0;2;0;0;0;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.488.102;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;30;5;35;0;0;1;34;27;0;0;5;0;0;3;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.488.565;2º Módulo;Técnico;Informação e Comunicação;Informática;Manutenção e Suporte em Informática (MNP);Noite;1;19;20;0;0;3;17;15;0;0;1;0;0;4;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.482.089;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Veterinária;Noite;34;5;39;0;0;9;30;33;0;0;1;0;0;4;0;0;1;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.478.079;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Veterinária;Noite;23;17;40;0;0;19;21;33;0;0;2;0;0;5;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.498.267;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;28;12;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.508.883;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;14;25;39;0;0;0;0;0;0;0;0;0;0;0;2;4;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.510.087;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;29;10;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.509.196;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;26;13;39;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.499.257;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;19;21;40;0;0;0;0;0;0;0;0;0;0;0;3;3;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.511.242;1ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;24;16;40;0;0;0;0;0;0;0;0;0;0;0;5;5;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.527.446;1ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;25;15;40;0;0;0;0;0;0;0;0;0;0;0;5;5;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.533.758;2ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;15;25;40;0;0;0;0;0;0;0;0;0;0;0;4;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.534.111;3ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;12;27;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.533.626;2ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;15;25;40;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.534.293;3ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;11;25;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.509.428;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;15;25;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.510.319;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;19;22;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;285.503.504;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;13;27;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;807.300.218;4º Módulo;Especialização;Ambiente e Saúde;Saúde;Enfermagem no Atendimento em Urgência e Emergência Intra e Extra Hospitalar ;Noite;29;1;30;0;0;0;30;20;0;0;9;0;0;1;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho (EE Professora Sueli da Silveira Marin Batista);073.05 - Ext/Etec;286.242.391;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec (Intercomplementar);Tarde e Noite;20;13;33;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho / Fatec Professor José Camargo;073/171 - Etec/Fatec;285.500.559;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Tarde;32;8;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho / Fatec Professor José Camargo;073/171 - Etec/Fatec;285.508.289;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;11;29;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho / Fatec Professor José Camargo;073/171 - Etec/Fatec;285.509.667;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;8;32;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
