Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes (CEU Jambeiro);118.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;46;35;1,31;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes (CEU Lajeado);118.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;35;35;1,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes (CEU Lajeado);118.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;42;35;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Técnico;Gestão e Negócios;Gestão;Administração;Noite;116;40;2,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;50;40;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Especialização;Ambiente e Saúde;Saúde;Gastronomia Hospitalar;Noite;31;40;0,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Técnico;Gestão e Negócios;Gestão;Administração;Noite;59;40;1,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;103;40;2,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;67;40;1,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Tarde;186;40;4,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;183;40;4,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera (CEU Parque Veredas);169.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;40;30;1,33;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera (CEU Vila Curuçá);169.05 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;53;30;1,76;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Técnico;Gestão e Negócios;Gestão;Administração;Noite;89;40;2,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Técnico;Produção Alimentícia;Química;Alimentos;Noite;40;40;1,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Tarde;99;40;2,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba (CEU Sapopemba);172.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;42;30;1,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba (CEU Sapopemba);172.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;40;30;1,33;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba (CEU São Rafael);172.011 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;59;30;1,96;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;89;40;2,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Guia de Turismo;Noite;51;40;1,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo (CEU Butantã);018.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;74;30;2,46;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo (CEU Butantã);018.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;46;30;1,53;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Cultural e Design;Design;Design Gráfico;Noite;72;40;1,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Cultural e Design;Design;Design Gráfico;Tarde;59;40;1,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Cultural e Design;Design;Modelagem do Vestuário;Noite;85;40;2,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Industrial;Química;Química;Tarde;50;40;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Industrial;Química;Química;Noite;43;40;1,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa (CEU Aricanduva);185.03 - Etec/Ceu;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Guia de Turismo;Noite;32;30;1,06;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Técnico;Produção Cultural e Design;Design;Design Gráfico;Noite;50;40;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;41;40;1,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;67;40;1,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;61;40;1,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;63;40;1,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;46;40;1,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;43;40;1,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Produção Industrial;Química;Química;Noite;53;40;1,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Sistemas de Energia Renovável - Ead;Manhã;87;40;2,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Especialização;Ambiente e Saúde;Saúde;Gestão de Unidades de Alimentação e Nutrição;Noite;56;25;2,24;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;50;40;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;48;40;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Técnico;Gestão e Negócios;Gestão;Administração;Noite;62;40;1,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;43;40;1,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão (CEU Perus);226.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;41;30;1,36;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Gestão e Negócios;Gestão;Administração;Noite;54;40;1,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;79;40;1,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;72;40;1,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;46;40;1,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;41;40;1,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Ambiente e Saúde;Meio Ambiente;Meio Ambiente;Noite;65;40;1,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Gestão e Negócios;Gestão;Administração;Noite;65;40;1,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas (MNP);Noite;156;40;3,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;85;40;2,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Produção Industrial;Química;Química;Noite;72;40;1,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Cidade Dutra);238.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;61;30;2,03;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Cidade Dutra);238.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;55;30;1,83;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Vila Rubi - Jornalista Alexandre Kadunc);238.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;60;30;2,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Vila Rubi - Jornalista Alexandre Kadunc);238.01 - Etec/Ceu;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;67;30;2,23;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Vila Rubi - Jornalista Alexandre Kadunc);238.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;42;30;1,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Técnico;Gestão e Negócios;Gestão;Administração;Noite;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;83;40;2,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;102;40;2,54;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;84;40;2,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Gestão e Negócios;Gestão;Administração;Noite;72;40;1,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;79;40;1,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Gestão e Negócios;Gestão;Logística;Noite;50;40;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Informação e Comunicação;Informática;Manutenção e Suporte em Informática;Noite;63;40;1,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;53;40;1,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;130;40;3,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;53;40;1,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;76;40;1,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Feitiço da Vila);221.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;49;30;1,63;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Guarapiranga);221.05 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;49;30;1,63;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Vila do Sol);221.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;59;60;0,98;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jornalista Roberto Marinho;253;Técnico;Produção Cultural e Design;Design;Produção de Áudio e Vídeo;Noite;180;40;4,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Técnico;Gestão e Negócios;Gestão;Administração;Noite;53;40;1,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Técnico;Produção Cultural e Design;Design;Design Gráfico;Noite;135;40;3,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;50;40;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes (EE Amadeu Amaral);076.03 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;57;40;1,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes (EE Brasílio Machado);076.01 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Comércio Exterior;Noite;46;40;1,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira (Associação Despertar - São Paulo);166.1 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Manhã;36;30;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira (CEU Caminho do Mar);166.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;57;30;1,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira (CEU Caminho do Mar);166.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;35;30;1,16;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira (CEU Caminho do Mar);166.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;44;30;1,46;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;66;40;1,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;176;40;4,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Tarde;65;40;1,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;71;40;1,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Gestão e Negócios;Gestão;Administração;Noite;77;40;1,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;52;40;1,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Controle e Processos Industriais;Indústria;Manutenção Automotiva;Noite;93;40;2,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;80;40;2,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;92;40;2,29;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;59;40;1,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;73;40;1,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Parque Belém;220;Técnico;Informação e Comunicação;Informática;Informática para Internet;Tarde;47;40;1,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Parque Belém;220;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética (MNP);Noite;71;40;1,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Parque Belém;220;Técnico;Segurança;Saúde;Segurança do Trabalho (MNP);Noite;52;40;1,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Parque da Juventude;159;Técnico;Gestão e Negócios;Gestão;Administração;Noite;82;40;2,04;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Parque da Juventude;159;Técnico;Desenvolvimento Educacional e Social;Lazer e Desenvolvimento Social;Biblioteconomia;Noite;75;40;1,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Parque da Juventude;159;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;138;40;3,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Parque da Juventude;159;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;63;40;1,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Parque da Juventude;159;Técnico;Produção Cultural e Design;Design;Museologia;Noite;150;40;3,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Parque da Juventude (CEU Jaçanã);159.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;47;30;1,56;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Parque da Juventude (EMEFM Prof. Derville Allegretti);159.04 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;45;30;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Paulistano;229;Técnico;Gestão e Negócios;Gestão;Administração;Noite;56;40;1,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Paulistano;229;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;86;40;2,15;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Adhemar Batista Heméritas;207;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;61;40;1,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Adhemar Batista Heméritas;207;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;46;40;1,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Adhemar Batista Heméritas;207;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;100;40;2,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Adhemar Batista Heméritas;207;Técnico;Ambiente e Saúde;Saúde;Farmácia;Tarde;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;Técnico;Gestão e Negócios;Gestão;Administração;Noite;67;40;1,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;48;40;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;66;40;1,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga;034;Especialização;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Guia de Turismo Internacional ;Noite;31;40;0,77;
