Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias;Manhã;131;40;3,27;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Técnico;Gestão e Negócios;Gestão;Qualidade;Noite;78;40;1,95;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Gestão e Negócios;Gestão;Contabilidade - MTec;Tarde;80;40;2,00;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;190;40;4,75;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;82;40;2,04;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Produção Industrial;Química;Química - Mtec-N;Noite;79;40;1,97;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;89;40;2,22;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins (EE Fernando Costa);148.01 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Secretariado;Noite;45;40;1,12;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins (EE Fernando Costa);148.01 - Ext/Etec;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec-N;Noite;126;40;3,15;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins / Fatec Professor Antonio Seabra;148/192 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;68;40;1,70;
Bauru;Lins;Promissão;Bauru/Araçatuba;Etec Professora Helcy Moreira Martins Aguiar (EMEF Colégio Xavier - Promissão);062.4 - Cd_Cps;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;116;40;2,90;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Gestão e Negócios;Gestão;Administração;Noite;116;40;2,90;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;62;40;1,55;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Gestão e Negócios;Gestão;Logística;Noite;60;40;1,50;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;137;40;3,42;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Gestão e Negócios;Gestão;Transações Imobiliárias;Noite;54;40;1,35;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;340;40;8,50;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;300;40;7,50;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;248;40;6,20;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;254;40;6,35;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Controle e Processos Industriais;Indústria;Mecânica - Mtec-N;Noite;75;40;1,87;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - Mtec-N;Noite;48;40;1,20;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;53;40;1,32;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Especialização;Ambiente e Saúde;Saúde;Gastronomia Hospitalar;Noite;33;40;0,82;
Central;Araraquara;Borborema;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EMEIF Profª Ana Rosa - Borborema);212.3 - Cd_Cps;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;44;40;1,10;
Central;Araraquara;Gavião Peixoto;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz (EMEF Martha Ferreira da Cruz - Gavião Peixoto);029.4 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Logística;Noite;59;40;1,47;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;49;40;1,22;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;46;40;1,14;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Técnico;Gestão e Negócios;Gestão;Logística;Noite;42;40;1,05;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;94;40;2,35;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;42;40;1,05;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;88;40;2,20;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Gestão e Negócios;Gestão;Administração;Noite;119;40;2,97;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;82;40;2,04;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;52;30;1,73;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Informação e Comunicação;Informática;Informática;Noite;73;40;1,82;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;70;40;1,75;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;68;40;1,70;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;395;80;4,93;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;196;80;2,45;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-N;Noite;62;40;1,55;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;69;40;1,72;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;64;40;1,60;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Informação e Comunicação;Informática;Informática para Internet (MNP);Noite;72;40;1,80;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética (MNP);Noite;67;40;1,67;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Produção Industrial;Química;Química (MNP);Noite;63;40;1,57;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;89;40;2,22;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Produção Alimentícia;Química;Alimentos - MTec-PI;Manhã e Tarde;81;40;2,02;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;85;40;2,12;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;70;40;1,75;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec-N;Noite;60;40;1,50;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva / Fatec de Taquaritinga;019/022 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Manhã;113;40;2,82;
Central;São Carlos;Ibaté;São José do Rio Preto/Central;Etec de Ibaté;263;Técnico;Gestão e Negócios;Gestão;Administração;Noite;66;40;1,65;
Central;São Carlos;Ibaté;São José do Rio Preto/Central;Etec de Ibaté;263;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;123;40;3,07;
Central;São Carlos;Ibaté;São José do Rio Preto/Central;Etec de Ibaté;263;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;46;40;1,14;
Central;São Carlos;Ibaté;São José do Rio Preto/Central;Etec de Ibaté;263;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec-PI;Manhã e Tarde;61;40;1,52;
Central;São Carlos;Porto Ferreira;Campinas Norte;Etec Professor Jadyr Salles;202;Técnico;Produção Industrial;Química;Açúcar e Álcool;Noite;53;35;1,51;
Central;São Carlos;Porto Ferreira;Campinas Norte;Etec Professor Jadyr Salles;202;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;60;35;1,71;
Central;São Carlos;Porto Ferreira;Campinas Norte;Etec Professor Jadyr Salles;202;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;84;35;2,40;
Central;São Carlos;Porto Ferreira;Campinas Norte;Etec Professor Jadyr Salles;202;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;85;35;2,42;
Central;São Carlos;Santa Rita do Passa Quatro;Ribeirão Preto/Franca/Barretos;Etec Manoel dos Reis Araújo;083;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec;Manhã;90;40;2,25;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;;;;;Noite;57;30;1,90;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;82;40;2,04;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Gestão e Negócios;Gestão;Administração;Noite;55;40;1,37;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;57;40;1,42;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;70;40;1,75;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;298;40;7,45;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;39;40;0,97;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - Mtec-N;Noite;16;40;0,40;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;168;40;4,20;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;155;40;3,87;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Controle e Processos Industriais;Indústria;Mecânica - Mtec-N;Noite;53;40;1,32;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho / Fatec de São Carlos;091/269 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Manhã;73;40;1,82;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;96;40;2,40;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Gestão e Negócios;Gestão;Administração;Noite;50;40;1,25;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;38;40;0,95;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;67;40;1,67;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;60;40;1,50;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;63;40;1,57;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;44;40;1,10;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;73;40;1,82;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;63;40;1,57;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;33;40;0,82;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec-PI ;Manhã e Tarde;80;40;2,00;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;104;40;2,60;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;;;;;Tarde;45;40;1,12;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;185;40;4,62;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;69;40;1,72;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;31;40;0,77;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;61;40;1,52;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;101;40;2,52;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;54;40;1,35;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;89;40;2,22;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Gestão;Contabilidade - MTec;Tarde;78;40;1,95;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;159;40;3,97;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;268;40;6,70;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;67;40;1,67;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;21;40;0,52;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso / Faculdade de Tecnologia Doutor Thomaz Novelino;078/109 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Manhã;72;40;1,80;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Técnico;Recursos Naturais;Agropecuária;Agropecuária;Tarde;45;40;1,12;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Técnico;Recursos Naturais;Agropecuária;Cafeicultura;Noite;53;40;1,32;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec-N;Noite;52;40;1,30;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec;Manhã;177;40;4,42;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec;Tarde;69;40;1,72;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Produção Industrial;Meio Ambiente;Biotecnologia - MTec-PI;Manhã e Tarde;69;40;1,72;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Produção Industrial;Química;Química - MTec;Manhã;85;40;2,12;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior / Fatec Dr. Thomaz Novelino);046/109 - Etec/Fatec;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec-AMS;Manhã;48;40;1,20;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;62;40;1,55;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;69;40;1,72;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;99;40;2,47;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;103;40;2,57;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;138;40;3,45;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Produção Industrial;Química;Química - MTec;Manhã;89;40;2,22;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;67;40;1,67;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Técnico;Informação e Comunicação;Informática;Manutenção e Suporte em Informática;Noite;66;40;1,65;
