Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;231;40;5,77;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Infraestrutura;Construção Civil;Edificações - Mtec-N;Noite;73;40;1,82;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Produção Industrial;Química;Química - Mtec-N;Noite;88;40;2,20;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins;148;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;104;40;2,60;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins (EE Fernando Costa);148.01 - Ext/Etec;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;69;40;1,72;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins (EE Fernando Costa);148.01 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Secretariado;Noite;44;40;1,10;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins (EE Fernando Costa);148.01 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;80;40;2,00;
Bauru;Lins;Lins;Bauru/Araçatuba;Etec de Lins / Fatec Professor Antonio Seabra;148/192 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;93;40;2,32;
Bauru;Lins;Promissão;Bauru/Araçatuba;Etec Professora Helcy Moreira Martins Aguiar (EMEF Colégio Xavier - Promissão);062.4 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;56;40;1,40;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Gestão e Negócios;Gestão;Administração;Noite;117;40;2,92;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;117;40;2,92;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Tarde;43;40;1,07;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;103;40;2,57;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Gestão e Negócios;Gestão;Logística;Noite;76;40;1,90;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;106;40;2,65;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;78;40;1,95;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;66;40;1,65;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;71;40;1,77;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Técnico;Gestão e Negócios;Gestão;Transações Imobiliárias;Noite;77;40;1,92;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;408;80;5,09;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;284;40;7,10;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;284;40;7,10;
Central;Araraquara;Araraquara;São José do Rio Preto/Central;Etec Professora Anna de Oliveira Ferraz;029;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;247;40;6,17;
Central;Araraquara;Borborema;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida (EMEIF Profª Ana Rosa - Borborema);212.3 - Cd_Cps;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;57;40;1,42;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;89;40;2,22;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;76;40;1,90;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;65;40;1,62;
Central;Araraquara;Ibitinga;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca;161;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;60;40;1,50;
Central;Araraquara;Itápolis;São José do Rio Preto/Central;Etec Vereador e Vice Prefeito Sérgio da Fonseca (CEC Fundecitrus - Itápolis);161.4 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;59;35;1,68;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Gestão e Negócios;Gestão;Administração;Noite;130;40;3,25;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas (MNP);Noite;99;40;2,47;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;76;40;1,90;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;142;30;4,73;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;93;40;2,32;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;400;80;5,00;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;110;40;2,75;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;164;80;2,04;
Central;Araraquara;Matão;São José do Rio Preto/Central;Etec Sylvio de Mattos Carvalho;103;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-N;Noite;56;40;1,40;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Gestão e Negócios;Gestão;Administração;Noite;74;40;1,85;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Produção Alimentícia;Agropecuária;Agroindústria;Noite;65;40;1,62;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;88;40;2,20;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;99;40;2,47;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;79;40;1,97;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;65;40;1,62;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;92;40;2,29;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Produção Alimentícia;Química;Alimentos - MTec-PI;Manhã e Tarde;101;40;2,52;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;137;40;3,42;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva;019;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;82;40;2,04;
Central;Araraquara;Taquaritinga;São José do Rio Preto/Central;Etec Doutor Adail Nunes da Silva / Fatec de Taquaritinga;019/022 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Manhã;131;40;3,27;
Central;São Carlos;Ibaté;São José do Rio Preto/Central;Etec de Ibaté;263;Técnico;Gestão e Negócios;Gestão;Administração;Noite;61;40;1,52;
Central;São Carlos;Ibaté;São José do Rio Preto/Central;Etec de Ibaté;263;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;120;40;3,00;
Central;São Carlos;Ibaté;São José do Rio Preto/Central;Etec de Ibaté;263;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-PI;Manhã e Tarde;35;40;0,87;
Central;São Carlos;Porto Ferreira;Campinas Norte;Etec Professor Jadyr Salles;202;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;56;35;1,60;
Central;São Carlos;Porto Ferreira;Campinas Norte;Etec Professor Jadyr Salles;202;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;95;35;2,71;
Central;São Carlos;Porto Ferreira;Campinas Norte;Etec Professor Jadyr Salles;202;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;107;35;3,05;
Central;São Carlos;Santa Rita do Passa Quatro;Ribeirão Preto/Franca/Barretos;Etec Manoel dos Reis Araújo;083;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;109;40;2,72;
Central;São Carlos;Santa Rita do Passa Quatro;Ribeirão Preto/Franca/Barretos;Etec Manoel dos Reis Araújo;083;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;82;40;2,04;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;87;40;2,17;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;46;40;1,14;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Gestão e Negócios;Gestão;Administração;Noite;95;40;2,37;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;74;40;1,85;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;114;40;2,85;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;148;40;3,70;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;316;40;7,90;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;50;40;1,25;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;172;40;4,30;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho;091;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;149;40;3,72;
Central;São Carlos;São Carlos;São José do Rio Preto/Central;Etec Paulino Botelho (EE Professor Luiz Viviani Filho);091.06 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;50;40;1,25;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;57;40;1,42;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Gestão e Negócios;Gestão;Administração;Noite;56;40;1,40;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;61;40;1,52;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;95;40;2,37;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;63;40;1,57;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;67;40;1,67;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;74;40;1,85;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;34;40;0,85;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec-PI ;Manhã e Tarde;56;40;1,40;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;109;40;2,72;
Franca;Franca;Batatais;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso;030;Especialização;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Organização de Eventos Corporativos;Noite;46;40;1,14;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;164;40;4,09;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Gestão e Negócios;Gestão;Administração;Noite;113;40;2,82;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;77;40;1,92;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;67;40;1,67;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;81;40;2,02;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;136;40;3,40;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;39;40;0,97;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;67;40;1,67;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;119;40;2,97;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Gestão;Contabilidade - MTec;Tarde;64;40;1,60;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;186;40;4,65;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Tarde;34;40;0,85;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;256;40;6,40;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso;078;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;69;40;1,72;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Doutor Júlio Cardoso / Faculdade de Tecnologia Doutor Thomaz Novelino;078/109 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Manhã;116;40;2,90;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Técnico;Recursos Naturais;Agropecuária;Agropecuária;Tarde;58;40;1,45;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Técnico;Recursos Naturais;Agropecuária;Cafeicultura;Noite;78;40;1,95;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec-N;Noite;53;40;1,32;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec;Manhã;153;40;3,82;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec;Tarde;81;40;2,02;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Produção Industrial;Meio Ambiente;Biotecnologia - MTec-PI;Manhã e Tarde;63;40;1,57;
Franca;Franca;Franca;Ribeirão Preto/Franca/Barretos;Etec Professor Carmelino Correa Júnior;046;Integrado;Produção Industrial;Química;Química - MTec;Manhã;82;40;2,04;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Técnico;Recursos Naturais;Agropecuária;Agropecuária;Noite;62;40;1,55;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Técnico;Gestão e Negócios;Gestão;Logística;Noite;49;40;1,22;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Técnico;Ambiente e Saúde;Saúde;Veterinária;Noite;74;40;1,85;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;93;40;2,32;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;125;40;3,12;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;110;40;2,75;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;91;40;2,27;
Franca;Franca;Igarapava;Ribeirão Preto/Franca/Barretos;Etec Antonio Junqueira da Veiga;033;Integrado;Produção Industrial;Química;Química - MTec;Manhã;90;40;2,25;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;81;40;2,02;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Técnico;Informação e Comunicação;Informática;Manutenção e Suporte em Informática;Noite;70;40;1,75;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;65;40;1,62;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;69;40;1,72;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;148;40;3,70;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;69;40;1,72;
Franca;Franca;Ituverava;Ribeirão Preto/Franca/Barretos;Etec Professor José Ignácio Azevedo Filho;233;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec-PI;Manhã e Tarde;97;40;2,42;
Franca;Franca;Miguelópolis;Ribeirão Preto/Franca/Barretos;Etec Laurindo Alves de Queiroz;079;Técnico;Recursos Naturais;Agropecuária;Agropecuária;Manhã;67;40;1,67;
Franca;Franca;Miguelópolis;Ribeirão Preto/Franca/Barretos;Etec Laurindo Alves de Queiroz;079;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;71;40;1,77;
Franca;Franca;Miguelópolis;Ribeirão Preto/Franca/Barretos;Etec Laurindo Alves de Queiroz;079;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;53;40;1,32;
Franca;Franca;Miguelópolis;Ribeirão Preto/Franca/Barretos;Etec Laurindo Alves de Queiroz;079;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;124;80;1,55;
Franca;Franca;Miguelópolis;Ribeirão Preto/Franca/Barretos;Etec Laurindo Alves de Queiroz;079;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Manhã;89;40;2,22;
Franca;São Joaquim da Barra;Orlândia;Ribeirão Preto/Franca/Barretos;Etec Professor Alcídio de Souza Prado;025;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;117;40;2,92;
Franca;São Joaquim da Barra;Orlândia;Ribeirão Preto/Franca/Barretos;Etec Professor Alcídio de Souza Prado;025;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;104;40;2,60;
Franca;São Joaquim da Barra;Orlândia;Ribeirão Preto/Franca/Barretos;Etec Professor Alcídio de Souza Prado;025;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;84;40;2,10;
Franca;São Joaquim da Barra;Orlândia;Ribeirão Preto/Franca/Barretos;Etec Professor Alcídio de Souza Prado;025;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;86;40;2,15;
